,case,rmse,privacy,real,uniform,nclasses,uniform_original
476,1ft_4_exponential,450.57962670320546,1,f,1,4,0
477,1tt_4_exponential,0.0,1,t,1,4,0
478,1mf_4_exponential,250.28383887099062,1,m,0,4,0
479,1mt_4_exponential,472.0614366795915,1,m,1,4,0
480,2tfNone_4_uniform,14.531020404636344,2,t,0,4,1
481,2ff_4_uniform,8.475916724566341,2,f,0,4,1
482,2ft_4_uniform,48.55924216871593,2,f,1,4,1
483,2tt_4_uniform,21.24852936087578,2,t,1,4,1
484,2mf_4_uniform,17.6112474441805,2,m,0,4,1
485,2mt_4_uniform,62.261545114139274,2,m,1,4,1
486,2tfNone_4_uniform,16.18205042632155,2,t,0,4,1
487,2ff_4_uniform,15.248110746752474,2,f,0,4,1
488,2ft_4_uniform,32.56531897586756,2,f,1,4,1
489,2tt_4_uniform,21.459263733874934,2,t,1,4,1
490,2mf_4_uniform,15.362419633274792,2,m,0,4,1
491,2mt_4_uniform,19.05255888325765,2,m,1,4,1
492,2tfNone_4_uniform,15.04964644102978,2,t,0,4,1
493,2ff_4_uniform,11.754499418118064,2,f,0,4,1
494,2ft_4_uniform,16.416455159382004,2,f,1,4,1
495,2tt_4_uniform,9.0,2,t,1,4,1
496,2mf_4_uniform,13.671765825742538,2,m,0,4,1
497,2mt_4_uniform,27.97320146139873,2,m,1,4,1
498,2tfNone_4_uniform,8.591903397966398,2,t,0,4,1
499,2ff_4_uniform,8.171540407066109,2,f,0,4,1
500,2ft_4_uniform,17.190113437671084,2,f,1,4,1
501,2tt_4_uniform,6.442049363362563,2,t,1,4,1
502,2mf_4_uniform,2.5174218858699446,2,m,0,4,1
503,2mt_4_uniform,45.02776920967771,2,m,1,4,1
504,2tfNone_4_uniform,15.530448673491636,2,t,0,4,1
505,2ff_4_uniform,25.659339829908294,2,f,0,4,1
506,2ft_4_uniform,45.513734190901104,2,f,1,4,1
507,2tt_4_uniform,24.677925358506133,2,t,1,4,1
508,2mf_4_uniform,2.130860231831145,2,m,0,4,1
509,2mt_4_uniform,48.25453346577915,2,m,1,4,1
510,2tfNone_4_uniform,24.847904901622616,2,t,0,4,1
511,2ff_4_uniform,8.83254904952469,2,f,0,4,1
512,2ft_4_uniform,43.15669125408017,2,f,1,4,1
513,2tt_4_uniform,20.285462775100793,2,t,1,4,1
514,2mf_4_uniform,7.30758956030024,2,m,0,4,1
515,2mt_4_uniform,21.470910553583888,2,m,1,4,1
516,2tfNone_4_uniform,8.177330860373537,2,t,0,4,1
517,2ff_4_uniform,13.260737533605225,2,f,0,4,1
518,2ft_4_uniform,55.204166509422095,2,f,1,4,1
519,2tt_4_uniform,9.16515138991168,2,t,1,4,1
520,2mf_4_uniform,14.070808488887582,2,m,0,4,1
521,2mt_4_uniform,39.370039370059054,2,m,1,4,1
522,2tfNone_4_uniform,9.504315125245764,2,t,0,4,1
523,2ff_4_uniform,6.565460683977079,2,f,0,4,1
524,2ft_4_uniform,23.843238035132728,2,f,1,4,1
525,2tt_4_uniform,8.514693182963201,2,t,1,4,1
526,2mf_4_uniform,9.324930601460162,2,m,0,4,1
527,2mt_4_uniform,21.714050750608465,2,m,1,4,1
528,2tfNone_4_uniform,23.00716344967231,2,t,0,4,1
529,2ff_4_uniform,10.091318090932546,2,f,0,4,1
530,2ft_4_uniform,26.448062310876388,2,f,1,4,1
531,2tt_4_uniform,17.029386365926403,2,t,1,4,1
532,2mf_4_uniform,14.180270195735769,2,m,0,4,1
533,2mt_4_uniform,32.47306576225903,2,m,1,4,1
534,2tfNone_4_uniform,11.94379763726601,2,t,0,4,1
535,2ff_4_uniform,13.321048598140827,2,f,0,4,1
536,2ft_4_uniform,24.238399287081645,2,f,1,4,1
537,2tt_4_uniform,23.313086453749534,2,t,1,4,1
538,2mf_4_uniform,15.97638403849669,2,m,0,4,1
539,2mt_4_uniform,68.62215385719105,2,m,1,4,1
540,2tfNone_4_exponential,9.926215290831534,2,t,0,4,0
541,2ff_4_exponential,237.60095583656857,2,f,0,4,0
542,2ft_4_exponential,474.03533623560173,2,f,1,4,0
543,2tt_4_exponential,250.3237903196578,2,t,1,4,0
544,2mf_4_exponential,275.21949838402907,2,m,0,4,0
545,2mt_4_exponential,457.66690944397544,2,m,1,4,0
546,2tfNone_4_exponential,8.358337155201154,2,t,0,4,0
547,2ff_4_exponential,246.7993027146393,2,f,0,4,0
548,2ft_4_exponential,481.7992320458803,2,f,1,4,0
549,2tt_4_exponential,240.24466695433637,2,t,1,4,0
550,2mf_4_exponential,195.21954784841168,2,m,0,4,0
551,2mt_4_exponential,478.11138869514497,2,m,1,4,0
552,2tfNone_4_exponential,15.085391807971645,2,t,0,4,0
553,2ff_4_exponential,209.61908312870565,2,f,0,4,0
554,2ft_4_exponential,495.85431328163315,2,f,1,4,0
555,2tt_4_exponential,240.1197617856556,2,t,1,4,0
556,2mf_4_exponential,213.45286556182467,2,m,0,4,0
557,2mt_4_exponential,457.42376413999307,2,m,1,4,0
558,2tfNone_4_exponential,9.389303275534898,2,t,0,4,0
559,2ff_4_exponential,257.0484942135492,2,f,0,4,0
560,2ft_4_exponential,487.6535655565332,2,f,1,4,0
561,2tt_4_exponential,227.9616195766296,2,t,1,4,0
562,2mf_4_exponential,291.184818240043,2,m,0,4,0
563,2mt_4_exponential,463.8604315955393,2,m,1,4,0
564,2tfNone_4_exponential,16.81382151683991,2,t,0,4,0
565,2ff_4_exponential,267.12356572562,2,f,0,4,0
566,2ft_4_exponential,486.3177973300998,2,f,1,4,0
567,2tt_4_exponential,248.86442092030754,2,t,1,4,0
568,2mf_4_exponential,202.39337418685523,2,m,0,4,0
569,2mt_4_exponential,482.2374933577853,2,m,1,4,0
570,2tfNone_4_exponential,9.156705521092437,2,t,0,4,0
571,2ff_4_exponential,217.35638127985086,2,f,0,4,0
572,2ft_4_exponential,479.02505153697336,2,f,1,4,0
573,2tt_4_exponential,247.38128465993543,2,t,1,4,0
574,2mf_4_exponential,234.60890779189847,2,m,0,4,0
575,2mt_4_exponential,507.6642591319582,2,m,1,4,0
576,2tfNone_4_exponential,20.753923532671248,2,t,0,4,0
577,2ff_4_exponential,236.03705328085726,2,f,0,4,0
578,2ft_4_exponential,501.0528914196584,2,f,1,4,0
579,2tt_4_exponential,229.68238939892626,2,t,1,4,0
580,2mf_4_exponential,222.93526434752874,2,m,0,4,0
581,2mt_4_exponential,503.21416911688806,2,m,1,4,0
582,2tfNone_4_exponential,15.072247012305512,2,t,0,4,0
583,2ff_4_exponential,194.15761662445428,2,f,0,4,0
584,2ft_4_exponential,453.3585777284908,2,f,1,4,0
585,2tt_4_exponential,228.9465003008345,2,t,1,4,0
586,2mf_4_exponential,206.59926065361367,2,m,0,4,0
587,2mt_4_exponential,478.31109123665533,2,m,1,4,0
588,2tfNone_4_exponential,16.889337642432604,2,t,0,4,0
589,2ff_4_exponential,243.27742205798373,2,f,0,4,0
590,2ft_4_exponential,453.312805907797,2,f,1,4,0
591,2tt_4_exponential,237.8287198805056,2,t,1,4,0
592,2mf_4_exponential,252.80669114200506,2,m,0,4,0
593,2mt_4_exponential,475.5517847721739,2,m,1,4,0
594,2tfNone_4_exponential,18.410233730179947,2,t,0,4,0
595,2ff_4_exponential,184.49116950995332,2,f,0,4,0
596,2ft_4_exponential,474.73097644876725,2,f,1,4,0
597,2tt_4_exponential,237.61628732054544,2,t,1,4,0
598,2mf_4_exponential,231.573533232829,2,m,0,4,0
599,2mt_4_exponential,451.0005543233844,2,m,1,4,0
600,3tfNone_4_uniform,10.960811737981004,3,t,0,4,1
601,3ff_4_uniform,9.871793748808269,3,f,0,4,1
602,3ft_4_uniform,37.09447398198308,3,f,1,4,1
603,3tt_4_uniform,28.303906287138403,3,t,1,4,1
604,3mf_4_uniform,19.255445452262627,3,m,0,4,1
605,3mt_4_uniform,27.51968992073392,3,m,1,4,1
606,3tfNone_4_uniform,13.476005123555396,3,t,0,4,1
607,3ff_4_uniform,4.348099518052628,3,f,0,4,1
608,3ft_4_uniform,30.579586509812792,3,f,1,4,1
609,3tt_4_uniform,26.820390253188563,3,t,1,4,1
610,3mf_4_uniform,7.014978787095541,3,m,0,4,1
611,3mt_4_uniform,35.876330792196796,3,m,1,4,1
612,3tfNone_4_uniform,7.29547445056835,3,t,0,4,1
613,3ff_4_uniform,9.599943520035321,3,f,0,4,1
614,3ft_4_uniform,17.788885418835235,3,f,1,4,1
615,3tt_4_uniform,38.456324432905824,3,t,1,4,1
616,3mf_4_uniform,14.752576040709748,3,m,0,4,1
617,3mt_4_uniform,48.147920227381114,3,m,1,4,1
618,3tfNone_4_uniform,12.152994561921558,3,t,0,4,1
619,3ff_4_uniform,8.063982629821489,3,f,0,4,1
620,3ft_4_uniform,40.13311184878001,3,f,1,4,1
621,3tt_4_uniform,23.423634787681074,3,t,1,4,1
622,3mf_4_uniform,1.6743640990222555,3,m,0,4,1
623,3mt_4_uniform,24.221202832780108,3,m,1,4,1
624,3tfNone_4_uniform,7.234678554819149,3,t,0,4,1
625,3ff_4_uniform,9.736994333418103,3,f,0,4,1
626,3ft_4_uniform,43.20493798938604,3,f,1,4,1
627,3tt_4_uniform,37.294622787861684,3,t,1,4,1
628,3mf_4_uniform,7.284687960242677,3,m,0,4,1
629,3mt_4_uniform,16.110727964792876,3,m,1,4,1
630,3tfNone_4_uniform,16.258558017704168,3,t,0,4,1
631,3ff_4_uniform,13.893795792692831,3,f,0,4,1
632,3ft_4_uniform,61.79536120670124,3,f,1,4,1
633,3tt_4_uniform,17.08150396709197,3,t,1,4,1
634,3mf_4_uniform,10.465490757946261,3,m,0,4,1
635,3mt_4_uniform,12.364824660661027,3,m,1,4,1
636,3tfNone_4_uniform,12.97062901496899,3,t,0,4,1
637,3ff_4_uniform,3.537322568794688,3,f,0,4,1
638,3ft_4_uniform,44.020197384584684,3,f,1,4,1
639,3tt_4_uniform,33.08910528994259,3,t,1,4,1
640,3mf_4_uniform,16.798618480035586,3,m,0,4,1
641,3mt_4_uniform,26.19584360585152,3,m,1,4,1
642,3tfNone_4_uniform,5.991730191710377,3,t,0,4,1
643,3ff_4_uniform,15.421169531788847,3,f,0,4,1
644,3ft_4_uniform,32.930904093942814,3,f,1,4,1
645,3tt_4_uniform,20.319667538837525,3,t,1,4,1
646,3mf_4_uniform,6.35931662977777,3,m,0,4,1
647,3mt_4_uniform,35.77708763999689,3,m,1,4,1
648,3tfNone_4_uniform,3.632671093949632,3,t,0,4,1
649,3ff_4_uniform,28.65808691759215,3,f,0,4,1
650,3ft_4_uniform,34.9221356098903,3,f,1,4,1
651,3tt_4_uniform,13.784048752090333,3,t,1,4,1
652,3mf_4_uniform,14.043260591961593,3,m,0,4,1
653,3mt_4_uniform,36.31956925833684,3,m,1,4,1
654,3tfNone_4_uniform,6.419814902952067,3,t,0,4,1
655,3ff_4_uniform,14.060978468542755,3,f,0,4,1
656,3ft_4_uniform,29.99259167787219,3,f,1,4,1
657,3tt_4_uniform,9.392668535736629,3,t,1,4,1
658,3mf_4_uniform,11.479962625742523,3,m,0,4,1
659,3mt_4_uniform,42.45782220824187,3,m,1,4,1
660,3tfNone_4_exponential,39.17700183928657,3,t,0,4,0
661,3ff_4_exponential,242.88517310097254,3,f,0,4,0
662,3ft_4_exponential,497.99955377043835,3,f,1,4,0
663,3tt_4_exponential,336.05257525175114,3,t,1,4,0
664,3mf_4_exponential,255.30895854399128,3,m,0,4,0
665,3mt_4_exponential,465.8163682062803,3,m,1,4,0
666,3tfNone_4_exponential,35.3681319038818,3,t,0,4,0
667,3ff_4_exponential,284.27514012295404,3,f,0,4,0
668,3ft_4_exponential,469.9503519876685,3,f,1,4,0
669,3tt_4_exponential,307.8798466934794,3,t,1,4,0
670,3mf_4_exponential,231.61490492818837,3,m,0,4,0
671,3mt_4_exponential,479.6887880004421,3,m,1,4,0
672,3tfNone_4_exponential,30.759658045854327,3,t,0,4,0
673,3ff_4_exponential,262.22354663975193,3,f,0,4,0
674,3ft_4_exponential,491.9945799159446,3,f,1,4,0
675,3tt_4_exponential,306.3465720751948,3,t,1,4,0
676,3mf_4_exponential,221.80601062972178,3,m,0,4,0
677,3mt_4_exponential,446.2266489377589,3,m,1,4,0
678,3tfNone_4_exponential,41.40959227110777,3,t,0,4,0
679,3ff_4_exponential,258.2748334845037,3,f,0,4,0
680,3ft_4_exponential,469.72332281886975,3,f,1,4,0
681,3tt_4_exponential,314.08102280922566,3,t,1,4,0
682,3mf_4_exponential,247.0060892132483,3,m,0,4,0
683,3mt_4_exponential,481.2317529008244,3,m,1,4,0
684,3tfNone_4_exponential,42.65363185971379,3,t,0,4,0
685,3ff_4_exponential,264.54954635803176,3,f,0,4,0
686,3ft_4_exponential,496.1110986686574,3,f,1,4,0
687,3tt_4_exponential,298.9080126058856,3,t,1,4,0
688,3mf_4_exponential,276.46788905249025,3,m,0,4,0
689,3mt_4_exponential,462.7800053301066,3,m,1,4,0
690,3tfNone_4_exponential,35.017067485302626,3,t,0,4,0
691,3ff_4_exponential,218.47577586135455,3,f,0,4,0
692,3ft_4_exponential,471.55911612437313,3,f,1,4,0
693,3tt_4_exponential,326.2081816536463,3,t,1,4,0
694,3mf_4_exponential,242.41036912895817,3,m,0,4,0
695,3mt_4_exponential,449.40652222928645,3,m,1,4,0
696,3tfNone_4_exponential,41.82876317663016,3,t,0,4,0
697,3ff_4_exponential,272.4190937297455,3,f,0,4,0
698,3ft_4_exponential,449.24826098717375,3,f,1,4,0
699,3tt_4_exponential,336.4530675542536,3,t,1,4,0
700,3mf_4_exponential,249.78545121832727,3,m,0,4,0
701,3mt_4_exponential,471.8606197220155,3,m,1,4,0
702,3tfNone_4_exponential,38.49199352501226,3,t,0,4,0
703,3ff_4_exponential,303.06335709019197,3,f,0,4,0
704,3ft_4_exponential,476.0541519150481,3,f,1,4,0
705,3tt_4_exponential,324.4523591119867,3,t,1,4,0
706,3mf_4_exponential,264.6526492682207,3,m,0,4,0
707,3mt_4_exponential,480.64771113802504,3,m,1,4,0
708,3tfNone_4_exponential,36.15800878570408,3,t,0,4,0
709,3ff_4_exponential,267.83863891762536,3,f,0,4,0
710,3ft_4_exponential,455.0750853796911,3,f,1,4,0
711,3tt_4_exponential,319.3921309821733,3,t,1,4,0
712,3mf_4_exponential,234.15415424911254,3,m,0,4,0
713,3mt_4_exponential,469.48103736407137,3,m,1,4,0
714,3tfNone_4_exponential,38.2980303912245,3,t,0,4,0
715,3ff_4_exponential,222.27157208796,3,f,0,4,0
716,3ft_4_exponential,468.5220260445492,3,f,1,4,0
717,3tt_4_exponential,343.9098719141405,3,t,1,4,0
718,3mf_4_exponential,286.6914870650771,3,m,0,4,0
719,3mt_4_exponential,496.0680956840057,3,m,1,4,0
720,1tfNone_5_uniform,0.0,1,t,0,5,1
721,1ff_5_uniform,32.155870381627054,1,f,0,5,1
722,1ft_5_uniform,44.204072210600685,1,f,1,5,1
723,1tt_5_uniform,0.0,1,t,1,5,1
724,1mf_5_uniform,22.44994432064365,1,m,0,5,1
725,1mt_5_uniform,40.620192023179804,1,m,1,5,1
726,1tfNone_5_uniform,0.0,1,t,0,5,1
727,1ff_5_uniform,15.362291495737216,1,f,0,5,1
728,1ft_5_uniform,34.84250278036869,1,f,1,5,1
729,1tt_5_uniform,0.0,1,t,1,5,1
730,1mf_5_uniform,33.61547262794322,1,m,0,5,1
731,1mt_5_uniform,37.76241517699841,1,m,1,5,1
732,1tfNone_5_uniform,0.0,1,t,0,5,1
733,1ff_5_uniform,37.656340767525464,1,f,0,5,1
734,1ft_5_uniform,23.280893453645632,1,f,1,5,1
735,1tt_5_uniform,0.0,1,t,1,5,1
736,1mf_5_uniform,21.213203435596427,1,m,0,5,1
737,1mt_5_uniform,38.262252939417984,1,m,1,5,1
738,1tfNone_5_uniform,0.0,1,t,0,5,1
739,1ff_5_uniform,31.906112267087632,1,f,0,5,1
740,1ft_5_uniform,25.573423705088842,1,f,1,5,1
741,1tt_5_uniform,0.0,1,t,1,5,1
742,1mf_5_uniform,30.430248109405877,1,m,0,5,1
743,1mt_5_uniform,64.26507605223851,1,m,1,5,1
744,1tfNone_5_uniform,0.0,1,t,0,5,1
745,1ff_5_uniform,31.96873472629156,1,f,0,5,1
746,1ft_5_uniform,41.10960958218893,1,f,1,5,1
747,1tt_5_uniform,0.0,1,t,1,5,1
748,1mf_5_uniform,22.22611077089287,1,m,0,5,1
749,1mt_5_uniform,51.92301994298868,1,m,1,5,1
750,1tfNone_5_uniform,0.0,1,t,0,5,1
751,1ff_5_uniform,33.25657829663178,1,f,0,5,1
752,1ft_5_uniform,58.872744118140105,1,f,1,5,1
753,1tt_5_uniform,0.0,1,t,1,5,1
754,1mf_5_uniform,30.364452901377952,1,m,0,5,1
755,1mt_5_uniform,81.67006795638167,1,m,1,5,1
756,1tfNone_5_uniform,0.0,1,t,0,5,1
757,1ff_5_uniform,36.742346141747674,1,f,0,5,1
758,1ft_5_uniform,31.400636936215164,1,f,1,5,1
759,1tt_5_uniform,0.0,1,t,1,5,1
760,1mf_5_uniform,35.12833614050059,1,m,0,5,1
761,1mt_5_uniform,33.555923471125034,1,m,1,5,1
762,1tfNone_5_uniform,0.0,1,t,0,5,1
763,1ff_5_uniform,19.183326093250876,1,f,0,5,1
764,1ft_5_uniform,42.61455150532503,1,f,1,5,1
765,1tt_5_uniform,0.0,1,t,1,5,1
766,1mf_5_uniform,55.89275444992848,1,m,0,5,1
767,1mt_5_uniform,53.04714883949938,1,m,1,5,1
768,1tfNone_5_uniform,0.0,1,t,0,5,1
769,1ff_5_uniform,22.045407685048602,1,f,0,5,1
770,1ft_5_uniform,31.78049716414141,1,f,1,5,1
771,1tt_5_uniform,0.0,1,t,1,5,1
772,1mf_5_uniform,50.57667446560717,1,m,0,5,1
773,1mt_5_uniform,19.183326093250876,1,m,1,5,1
774,1tfNone_5_uniform,0.0,1,t,0,5,1
775,1ff_5_uniform,27.16615541441225,1,f,0,5,1
776,1ft_5_uniform,43.70354676682432,1,f,1,5,1
777,1tt_5_uniform,0.0,1,t,1,5,1
778,1mf_5_uniform,22.360679774997898,1,m,0,5,1
779,1mt_5_uniform,21.071307505705477,1,m,1,5,1
780,1tfNone_5_exponential,0.0,1,t,0,5,0
781,1ff_5_exponential,196.9111474752001,1,f,0,5,0
782,1ft_5_exponential,490.4243060860667,1,f,1,5,0
783,1tt_5_exponential,0.0,1,t,1,5,0
784,1mf_5_exponential,200.01499943754217,1,m,0,5,0
785,1mt_5_exponential,483.25355663460977,1,m,1,5,0
786,1tfNone_5_exponential,0.0,1,t,0,5,0
787,1ff_5_exponential,225.54378732299412,1,f,0,5,0
788,1ft_5_exponential,474.74835439419905,1,f,1,5,0
789,1tt_5_exponential,0.0,1,t,1,5,0
790,1mf_5_exponential,268.8382413273826,1,m,0,5,0
791,1mt_5_exponential,518.9315947213081,1,m,1,5,0
792,1tfNone_5_exponential,0.0,1,t,0,5,0
793,1ff_5_exponential,254.65663156493687,1,f,0,5,0
794,1ft_5_exponential,516.5075023656481,1,f,1,5,0
795,1tt_5_exponential,0.0,1,t,1,5,0
796,1mf_5_exponential,225.20657184016633,1,m,0,5,0
797,1mt_5_exponential,497.47160723000064,1,m,1,5,0
798,1tfNone_5_exponential,0.0,1,t,0,5,0
799,1ff_5_exponential,236.7403641122485,1,f,0,5,0
800,1ft_5_exponential,497.22630662506185,1,f,1,5,0
801,1tt_5_exponential,0.0,1,t,1,5,0
802,1mf_5_exponential,253.3100866527032,1,m,0,5,0
803,1mt_5_exponential,493.19570152222536,1,m,1,5,0
804,1tfNone_5_exponential,0.0,1,t,0,5,0
805,1ff_5_exponential,287.50652166516153,1,f,0,5,0
806,1ft_5_exponential,485.85594572877255,1,f,1,5,0
807,1tt_5_exponential,0.0,1,t,1,5,0
808,1mf_5_exponential,186.70297265978385,1,m,0,5,0
809,1mt_5_exponential,475.0978846511527,1,m,1,5,0
810,1tfNone_5_exponential,0.0,1,t,0,5,0
811,1ff_5_exponential,265.80067720004024,1,f,0,5,0
812,1ft_5_exponential,500.63160108007565,1,f,1,5,0
813,1tt_5_exponential,0.0,1,t,1,5,0
814,1mf_5_exponential,195.84177286779243,1,m,0,5,0
815,1mt_5_exponential,521.7298151342321,1,m,1,5,0
816,1tfNone_5_exponential,0.0,1,t,0,5,0
817,1ff_5_exponential,292.98122806760165,1,f,0,5,0
818,1ft_5_exponential,486.2776984398935,1,f,1,5,0
819,1tt_5_exponential,0.0,1,t,1,5,0
820,1mf_5_exponential,192.7018422330207,1,m,0,5,0
821,1mt_5_exponential,466.3968267473526,1,m,1,5,0
822,1tfNone_5_exponential,0.0,1,t,0,5,0
823,1ff_5_exponential,237.74355932390682,1,f,0,5,0
824,1ft_5_exponential,478.0857663641535,1,f,1,5,0
825,1tt_5_exponential,0.0,1,t,1,5,0
826,1mf_5_exponential,225.71220613870221,1,m,0,5,0
827,1mt_5_exponential,499.80996388627545,1,m,1,5,0
828,1tfNone_5_exponential,0.0,1,t,0,5,0
829,1ff_5_exponential,227.0374418460532,1,f,0,5,0
830,1ft_5_exponential,482.5121760121707,1,f,1,5,0
831,1tt_5_exponential,0.0,1,t,1,5,0
832,1mf_5_exponential,254.20464197177833,1,m,0,5,0
833,1mt_5_exponential,499.9199935989758,1,m,1,5,0
834,1tfNone_5_exponential,0.0,1,t,0,5,0
835,1ff_5_exponential,215.74985515638244,1,f,0,5,0
836,1ft_5_exponential,531.9097667838033,1,f,1,5,0
837,1tt_5_exponential,0.0,1,t,1,5,0
838,1mf_5_exponential,282.14535261102566,1,m,0,5,0
839,1mt_5_exponential,515.5618294637414,1,m,1,5,0
840,2tfNone_5_uniform,23.864086112818434,2,t,0,5,1
841,2ff_5_uniform,18.660447686095004,2,f,0,5,1
842,2ft_5_uniform,41.309805131469695,2,f,1,5,1
843,2tt_5_uniform,24.627220712049503,2,t,1,5,1
844,2mf_5_uniform,14.88374274234027,2,m,0,5,1
845,2mt_5_uniform,30.024989592004857,2,m,1,5,1
846,2tfNone_5_uniform,8.45660617505696,2,t,0,5,1
847,2ff_5_uniform,10.12205006492141,2,f,0,5,1
848,2ft_5_uniform,49.7543967906355,2,f,1,5,1
849,2tt_5_uniform,32.07023542164915,2,t,1,5,1
850,2mf_5_uniform,11.251223883523128,2,m,0,5,1
851,2mt_5_uniform,28.34607556611673,2,m,1,5,1
852,2tfNone_5_uniform,23.9393302329049,2,t,0,5,1
853,2ff_5_uniform,20.409731555901313,2,f,0,5,1
854,2ft_5_uniform,45.436769251345325,2,f,1,5,1
855,2tt_5_uniform,22.516660498395403,2,t,1,5,1
856,2mf_5_uniform,1.835535615336831,2,m,0,5,1
857,2mt_5_uniform,44.017042154147525,2,m,1,5,1
858,2tfNone_5_uniform,19.224422175971046,2,t,0,5,1
859,2ff_5_uniform,16.634206474912407,2,f,0,5,1
860,2ft_5_uniform,26.89795531262553,2,f,1,5,1
861,2tt_5_uniform,9.82344135219425,2,t,1,5,1
862,2mf_5_uniform,20.86477583280793,2,m,0,5,1
863,2mt_5_uniform,24.166091947189145,2,m,1,5,1
864,2tfNone_5_uniform,25.945126247524808,2,t,0,5,1
865,2ff_5_uniform,11.752853774451184,2,f,0,5,1
866,2ft_5_uniform,35.59494346111537,2,f,1,5,1
867,2tt_5_uniform,21.89748844045819,2,t,1,5,1
868,2mf_5_uniform,23.374099730381918,2,m,0,5,1
869,2mt_5_uniform,25.79728667902886,2,m,1,5,1
870,2tfNone_5_uniform,18.16349234040677,2,t,0,5,1
871,2ff_5_uniform,19.237531766298705,2,f,0,5,1
872,2ft_5_uniform,33.25657829663178,2,f,1,5,1
873,2tt_5_uniform,28.74021572639983,2,t,1,5,1
874,2mf_5_uniform,12.356983091057302,2,m,0,5,1
875,2mt_5_uniform,34.878360053190576,2,m,1,5,1
876,2tfNone_5_uniform,23.835201404644657,2,t,0,5,1
877,2ff_5_uniform,15.9199595861976,2,f,0,5,1
878,2ft_5_uniform,52.37843067523119,2,f,1,5,1
879,2tt_5_uniform,27.09243436828813,2,t,1,5,1
880,2mf_5_uniform,9.540094340076518,2,m,0,5,1
881,2mt_5_uniform,34.532593299664015,2,m,1,5,1
882,2tfNone_5_uniform,28.088132618599676,2,t,0,5,1
883,2ff_5_uniform,8.903092289329882,2,f,0,5,1
884,2ft_5_uniform,11.958260743101398,2,f,1,5,1
885,2tt_5_uniform,11.510864433221338,2,t,1,5,1
886,2mf_5_uniform,15.647784770271294,2,m,0,5,1
887,2mt_5_uniform,40.124805295477756,2,m,1,5,1
888,2tfNone_5_uniform,20.36002337916127,2,t,0,5,1
889,2ff_5_uniform,16.519472501056015,2,f,0,5,1
890,2ft_5_uniform,37.50333318519835,2,f,1,5,1
891,2tt_5_uniform,14.52583904633395,2,t,1,5,1
892,2mf_5_uniform,8.916671467440816,2,m,0,5,1
893,2mt_5_uniform,40.45367721233757,2,m,1,5,1
894,2tfNone_5_uniform,13.327886028924095,2,t,0,5,1
895,2ff_5_uniform,12.345439148350714,2,f,0,5,1
896,2ft_5_uniform,28.801041647829337,2,f,1,5,1
897,2tt_5_uniform,9.617692030835672,2,t,1,5,1
898,2mf_5_uniform,13.001117795159104,2,m,0,5,1
899,2mt_5_uniform,84.00595217006948,2,m,1,5,1
900,2tfNone_5_exponential,8.952316683406064,2,t,0,5,0
901,2ff_5_exponential,249.30553981892098,2,f,0,5,0
902,2ft_5_exponential,472.76474064803097,2,f,1,5,0
903,2tt_5_exponential,248.41195623399452,2,t,1,5,0
904,2mf_5_exponential,201.92715484755922,2,m,0,5,0
905,2mt_5_exponential,518.9474925269415,2,m,1,5,0
906,2tfNone_5_exponential,13.471909664190303,2,t,0,5,0
907,2ff_5_exponential,205.1145422383142,2,f,0,5,0
908,2ft_5_exponential,500.1149867780409,2,f,1,5,0
909,2tt_5_exponential,267.55092973114483,2,t,1,5,0
910,2mf_5_exponential,241.93414379263157,2,m,0,5,0
911,2mt_5_exponential,492.1315880940788,2,m,1,5,0
912,2tfNone_5_exponential,12.069033929851324,2,t,0,5,0
913,2ff_5_exponential,218.12142525610682,2,f,0,5,0
914,2ft_5_exponential,501.202055063624,2,f,1,5,0
915,2tt_5_exponential,233.84717231559588,2,t,1,5,0
916,2mf_5_exponential,215.52023507122206,2,m,0,5,0
917,2mt_5_exponential,494.8050121007264,2,m,1,5,0
918,2tfNone_5_exponential,13.474182127312858,2,t,0,5,0
919,2ff_5_exponential,195.26035864768528,2,f,0,5,0
920,2ft_5_exponential,472.840882327237,2,f,1,5,0
921,2tt_5_exponential,252.29050715395536,2,t,1,5,0
922,2mf_5_exponential,236.16284109082815,2,m,0,5,0
923,2mt_5_exponential,482.4339333007163,2,m,1,5,0
924,2tfNone_5_exponential,11.802653684657908,2,t,0,5,0
925,2ff_5_exponential,159.04904129953087,2,f,0,5,0
926,2ft_5_exponential,511.056748316662,2,f,1,5,0
927,2tt_5_exponential,247.82352592116834,2,t,1,5,0
928,2mf_5_exponential,216.07984461043688,2,m,0,5,0
929,2mt_5_exponential,466.8056340705412,2,m,1,5,0
930,2tfNone_5_exponential,9.395602482009346,2,t,0,5,0
931,2ff_5_exponential,231.09139189576584,2,f,0,5,0
932,2ft_5_exponential,483.8010954927655,2,f,1,5,0
933,2tt_5_exponential,256.90270531857,2,t,1,5,0
934,2mf_5_exponential,203.5915223598833,2,m,0,5,0
935,2mt_5_exponential,486.7982128151253,2,m,1,5,0
936,2tfNone_5_exponential,16.49718060760545,2,t,0,5,0
937,2ff_5_exponential,199.36040659705534,2,f,0,5,0
938,2ft_5_exponential,517.5736662543796,2,f,1,5,0
939,2tt_5_exponential,252.11009499819716,2,t,1,5,0
940,2mf_5_exponential,235.96491200831923,2,m,0,5,0
941,2mt_5_exponential,498.1325124904015,2,m,1,5,0
